Title,Price,Availability,Rating,Product URL,Image URL,UPC,Category
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,19,Three,https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,https://books.toscrape.com//media/cache/9f/59/9f59f01fa916a7bb8f0b28a4012179a4.jpg,5674a18a29a43ced,Food and Drink
"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",56.41,16,One,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,https://books.toscrape.com//media/cache/b7/f4/b7f4843dbe062d44be1ffcfa16b2faa4.jpg,142d767a56a9254d,Food and Drink
My Paris Kitchen: Recipes and Stories,33.37,16,Two,https://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html,https://books.toscrape.com//media/cache/f5/65/f565af3d9dd20a1ad72a1e7c4157387d.jpg,784bc2279baa878d,Food and Drink
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",14.02,16,Four,https://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html,https://books.toscrape.com//media/cache/10/c6/10c61093002db1fec4089d8076678624.jpg,72f9d5be3472d34e,Food and Drink
"Layered: Baking, Building, and Styling Spectacular Cakes",40.11,16,One,https://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html,https://books.toscrape.com//media/cache/98/d1/98d1c979c4bac9e147a6718946578b0f.jpg,7b75cc7f223791f4,Food and Drink
The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,37.34,15,Five,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,https://books.toscrape.com//media/cache/61/bd/61bdfe3950643c47d70c37c4123530f3.jpg,e4c7f3487d17fd42,Food and Drink
The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,37.60,15,Two,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,https://books.toscrape.com//media/cache/0d/1f/0d1f3f934460f5a50aaa8c366641234c.jpg,e28e330cbdf01126,Food and Drink
The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,41.25,15,One,https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,https://books.toscrape.com//media/cache/54/89/54899b4584e941ceced511d81092c88a.jpg,96a38e7c813d8f1d,Food and Drink
"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",42.16,15,Three,https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,https://books.toscrape.com//media/cache/20/f2/20f28657b49f8cb24ed2ec6448bb6df3.jpg,46c1530d7546ea6d,Food and Drink
The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,28.77,14,Three,https://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html,https://books.toscrape.com//media/cache/c4/dc/c4dcec6f513eaca3f0f3c748d834c46d.jpg,ddc8340dabc8641b,Food and Drink
"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",19.55,14,One,https://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html,https://books.toscrape.com//media/cache/fe/67/fe67c381d6a0c4c00a7c191d16939554.jpg,245e6bf08b8d2955,Food and Drink
Barefoot Contessa Back to Basics,28.01,14,One,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,https://books.toscrape.com//media/cache/b8/38/b838b65e0e1ac3a9b498dfb1bf004420.jpg,999912e63a3262ae,Food and Drink
Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,50.62,14,Five,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,https://books.toscrape.com//media/cache/74/aa/74aa29b1ba4147eaf5b46671bf235861.jpg,0e0da9192a025efc,Food and Drink
My Kitchen Year: 136 Recipes That Saved My Life,11.53,13,Two,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,https://books.toscrape.com//media/cache/76/a1/76a1516c8d9c3e620626f30840013a85.jpg,8bbd7df8a324f31d,Food and Drink
Everyday Italian: 125 Simple and Delicious Recipes,20.10,12,Five,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,https://books.toscrape.com//media/cache/5a/64/5a6499d41ccaad4c4f7eeaa90e16345a.jpg,76319fe9d8b465a3,Food and Drink
"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",38.77,12,One,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,https://books.toscrape.com//media/cache/98/19/9819ff3a8290dc6ab8797d00de5ec554.jpg,a4eef523118805ef,Food and Drink
Cravings: Recipes for What You Want to Eat,20.50,11,Three,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,https://books.toscrape.com//media/cache/ae/5c/ae5ca435fb095e374d2c2aa9f7b6f380.jpg,2587c54f5530dafc,Food and Drink
